nct_id,is_fda_regulated,is_section_801
NCT02734472,false,
NCT02734225,false,
NCT02732496,false,
NCT03009617,false,
NCT03007316,false,
NCT02729623,false,
NCT03007628,false,
NCT02966847,false,
NCT02726841,false,
NCT02726087,false,
NCT02912403,false,
NCT02725047,false,
NCT02723279,false,
NCT02720276,false,
NCT02720796,false,
NCT02720237,false,
NCT02719236,false,
NCT02718807,false,
NCT02718690,false,
NCT02552160,false,
NCT02717910,false,
NCT02717377,false,
NCT02717065,false,
NCT02716935,false,
NCT02716285,false,
NCT02255682,false,
NCT02715362,false,
NCT02712970,false,
NCT02712255,false,
NCT02712177,false,
NCT02712151,false,
NCT02710812,false,
NCT02710552,false,
NCT02710357,false,
NCT01621321,false,
NCT02708017,false,
NCT02707757,false,
NCT02707094,false,
NCT02707003,false,
NCT02706704,false,
NCT02704806,false,
NCT02704260,false,
NCT02703558,false,
NCT02702856,false,
NCT02701907,false,
NCT02701712,false,
NCT02701647,false,
NCT02700503,false,
NCT02700113,false,
NCT02700061,false,
NCT02699320,false,
NCT02698150,false,
NCT02697474,false,
NCT02695277,false,
NCT02694471,false,
NCT02693587,false,
NCT02693015,false,
NCT02692261,false,
NCT02690636,false,
NCT02689557,false,
NCT02688400,false,
NCT02684331,false,
NCT02683915,false,
NCT02682550,false,
NCT02681510,false,
NCT02678858,false,
NCT02678026,false,
NCT02677064,false,
NCT02676921,false,
NCT02676804,false,
NCT02674425,false,
NCT02672280,false,
NCT02671279,false,
NCT02670577,false,
NCT02669966,false,
NCT02669511,false,
NCT02669446,false,
NCT02668809,false,
NCT02668718,false,
NCT02667314,false,
NCT02666820,false,
NCT02665611,false,
NCT02664649,false,
NCT02663986,false,
NCT02659956,false,
NCT02659449,false,
NCT02658903,false,
NCT02658474,false,
NCT02657980,false,
NCT02657018,false,
NCT02656888,false,
NCT02656563,false,
NCT02653378,false,
NCT02651025,false,
NCT02650960,false,
NCT02650154,false,
NCT02649049,false,
NCT02646514,false,
NCT02646007,false,
NCT02645604,false,
NCT02644824,false,
NCT02643563,false,
NCT02643095,false,
NCT02642458,false,
NCT02641015,false,
NCT02639299,false,
NCT02638740,false,
NCT02638623,false,
NCT02635399,false,
NCT02634463,false,
NCT02633410,false,
NCT02632981,false,
NCT02629679,false,
NCT02630368,false,
NCT02630290,false,
NCT02629068,false,
NCT02627547,false,
NCT02627027,false,
NCT02626806,false,
NCT02626598,false,
NCT02626039,false,
NCT02625727,false,
NCT02625129,false,
NCT02624544,false,
NCT02624050,false,
NCT02622724,false,
NCT02621827,false,
NCT02620696,false,
NCT02614365,false,
NCT02612298,false,
NCT02611245,false,
NCT02611050,false,
NCT02609490,false,
NCT02606331,false,
NCT02605564,false,
NCT02603640,false,
NCT02593370,false,
NCT02601690,false,
NCT02601352,false,
NCT02601339,false,
NCT02601131,false,
NCT02600247,false,
NCT02599259,false,
NCT02599051,false,
NCT02598674,false,
NCT02598141,false,
NCT02597569,false,
NCT02596633,false,
NCT02596581,false,
NCT02595827,false,
NCT02592681,false,
NCT02592447,false,
NCT02591888,false,
NCT02590666,false,
NCT02588079,false,
NCT02587611,false,
NCT02586584,false,
NCT02585817,false,
NCT02584998,false,
NCT02583958,false,
NCT02582736,false,
NCT02581111,false,
NCT02580331,false,
NCT02580318,false,
NCT02579538,false,
NCT02579109,false,
NCT02578589,false,
NCT02578355,false,
NCT02577822,false,
NCT02577159,false,
NCT02575053,false,
NCT02574572,false,
NCT02573753,false,
NCT02572154,false,
NCT02570477,false,
NCT02570464,false,
NCT02569281,false,
NCT02569268,false,
NCT02568904,false,
NCT02567929,false,
NCT02567591,false,
NCT02567513,false,
NCT02566590,false,
NCT02562859,false,
NCT02561780,false,
NCT02561494,false,
NCT02559635,false,
NCT02559479,false,
NCT02558478,false,
NCT02557126,false,
NCT02555527,false,
NCT02554968,false,
NCT02554643,false,
NCT02553070,false,
NCT02552693,false,
NCT02550990,false,
NCT02549924,false,
NCT02549898,false,
NCT02548247,false,
NCT02547376,false,
NCT02546908,false,
NCT02546739,false,
NCT02546206,false,
NCT02544555,false,
NCT02540304,false,
NCT02540252,false,
NCT02536742,false,
NCT02535390,false,
NCT02533882,false,
NCT02532829,false,
NCT02532504,false,
NCT02527720,false,
NCT02526550,false,
NCT02526212,false,
NCT02526069,false,
NCT02524873,false,
NCT02524405,false,
NCT02522390,false,
NCT02520869,false,
NCT02519673,false,
NCT02519062,false,
NCT02517593,false,
NCT02516839,false,
NCT02516826,false,
NCT02516514,false,
NCT02516358,false,
NCT02515006,false,
NCT02514499,false,
NCT02513810,false,
NCT02512237,false,
NCT02510248,false,
NCT02510066,false,
NCT02508493,false,
NCT02507817,false,
NCT02506556,false,
NCT02506231,false,
NCT02506075,false,
NCT02505854,false,
NCT02504918,false,
NCT02504710,false,
NCT02504593,false,
NCT02503488,false,
NCT02502721,false,
NCT02501213,false,
NCT02501057,false,
NCT02499237,false,
NCT02495467,false,
NCT02495051,false,
NCT02493907,false,
NCT02492841,false,
NCT02492646,false,
NCT02490969,false,
NCT02489396,false,
NCT02489175,false,
NCT02488460,false,
NCT02487472,false,
NCT02487147,false,
NCT02486523,false,
NCT02486432,false,
NCT02483962,false,
NCT02483325,false,
NCT02481869,false,
NCT02480608,false,
NCT02480556,false,
NCT02480465,false,
NCT02479997,false,
NCT02478931,false,
NCT02476747,false,
NCT02476123,false,
NCT02476045,false,
NCT02475863,false,
NCT02475577,false,
NCT02474329,false,
NCT02473900,false,
NCT02473627,false,
NCT02473432,false,
NCT02472938,false,
NCT02472249,false,
NCT02471729,false,
NCT02471534,false,
NCT02469610,false,
NCT02468245,false,
NCT02467075,false,
NCT02465411,false,
NCT02465099,false,
NCT02464917,false,
NCT02461862,false,
NCT02461797,false,
NCT02461732,false,
NCT02461693,false,
NCT02461498,false,
NCT02459561,false,
NCT02459015,false,
NCT02457507,false,
NCT02457377,false,
NCT02454036,false,
NCT02453867,false,
NCT02451761,false,
NCT02450760,false,
NCT02449993,false,
NCT02449629,false,
NCT02448433,false,
NCT02448277,false,
NCT02447627,false,
NCT02446951,false,
NCT02446119,false,
NCT02445885,false,
NCT02445560,false,
NCT02444923,false,
NCT02444104,false,
NCT02443831,false,
NCT02443207,false,
NCT02443051,false,
NCT02442128,false,
NCT02441608,false,
NCT02441127,false,
NCT02440438,false,
NCT02438774,false,
NCT02437708,false,
NCT02436733,false,
NCT02435095,false,
NCT02432898,false,
NCT02431182,false,
NCT02430779,false,
NCT02426996,false,
NCT02426840,false,
NCT02426073,false,
NCT02425657,false,
NCT02422927,false,
NCT02419690,false,
NCT02419339,false,
NCT02418741,false,
NCT02418520,false,
NCT02417610,false,
NCT02417597,false,
NCT02416999,false,
NCT02416817,false,
NCT02416609,false,
NCT02416570,false,
NCT02415868,false,
NCT02410876,false,
NCT02407847,false,
NCT02407834,false,
NCT02407197,false,
NCT02406456,false,
NCT02406040,false,
NCT02405663,false,
NCT02405611,false,
NCT02405130,false,
NCT02404714,false,
NCT02404129,false,
NCT02403349,false,
NCT02403258,false,
NCT02402335,false,
NCT02400723,false,
NCT02400567,false,
NCT02400502,false,
NCT02399696,false,
NCT02399306,false,
NCT02398877,false,
NCT02398786,false,
NCT02397252,false,
NCT02396576,false,
NCT02395003,false,
NCT02394639,false,
NCT02393729,false,
NCT02389114,false,
NCT02389790,false,
NCT02389660,false,
NCT02388854,false,
NCT02386904,false,
NCT02386202,false,
NCT02385955,false,
NCT02384785,false,
NCT02384655,false,
NCT02382809,false,
NCT02382627,false,
NCT02381925,false,
NCT02381587,false,
NCT02381301,false,
NCT02379780,false,
NCT02379117,false,
NCT02379026,false,
NCT02378363,false,
NCT02377843,false,
NCT02377804,false,
NCT02376920,false,
NCT02376140,false,
NCT02375932,false,
NCT02373865,false,
NCT02367833,false,
NCT02367027,false,
NCT02367001,false,
NCT02366598,false,
NCT02365324,false,
NCT02365246,false,
NCT02362555,false,
NCT02362204,false,
NCT02361762,false,
NCT02361164,false,
NCT02361073,false,
NCT02359123,false,
NCT02358590,false,
NCT02357862,false,
NCT02357212,false,
NCT02356731,false,
NCT02355873,false,
NCT02353325,false,
NCT02352324,false,
NCT02351908,false,
NCT02351297,false,
NCT02349932,false,
NCT02349568,false,
NCT02349308,false,
NCT02347969,false,
NCT02346604,false,
NCT02345980,false,
NCT02345499,false,
NCT02343380,false,
NCT02342860,false,
NCT02339285,false,
NCT02337530,false,
NCT02335164,false,
NCT02334280,false,
NCT02333552,false,
NCT02333110,false,
NCT02332512,false,
NCT02332382,false,
NCT02331316,false,
NCT02331043,false,
NCT02330419,false,
NCT02328872,false,
NCT02328495,false,
NCT02328053,false,
NCT02328001,false,
NCT02326389,false,
NCT02326116,false,
NCT02324946,false,
NCT02322346,false,
NCT02321982,false,
NCT02319746,false,
NCT02319655,false,
NCT02319278,false,
NCT02318966,false,
NCT02318511,false,
NCT02318160,false,
NCT02317510,false,
NCT02316743,false,
NCT02316574,false,
NCT02314975,false,
NCT02314221,false,
NCT02311868,false,
NCT02311751,false,
NCT02310971,false,
NCT02310854,false,
NCT02310386,false,
NCT02310152,false,
NCT02310035,false,
NCT02309606,false,
NCT02306304,false,
NCT02306057,false,
NCT02304380,false,
NCT02304029,false,
NCT02302768,false,
NCT02302001,false,
NCT02301169,false,
NCT02301091,false,
NCT02300246,false,
NCT02299973,false,
NCT02299128,false,
NCT02298062,false,
NCT02294448,false,
NCT02290912,false,
NCT02292927,false,
NCT02290899,false,
NCT02292043,false,
NCT02291276,false,
NCT02290249,false,
NCT02288286,false,
NCT02287870,false,
NCT02287389,false,
NCT02286869,false,
NCT02286349,false,
NCT02286297,false,
NCT02285751,false,
NCT02284646,false,
NCT02284555,false,
NCT02284009,false,
NCT02283723,false,
NCT02281864,false,
NCT02281669,false,
NCT02280993,false,
NCT02279875,false,
NCT02279511,false,
NCT02279446,false,
NCT02279251,false,
NCT02277483,false,
NCT02277301,false,
NCT02259686,false,
NCT02275364,false,
NCT02274272,false,
NCT02273804,false,
NCT02273700,false,
NCT02272985,false,
NCT02272478,false,
NCT02271932,false,
NCT02270879,false,
NCT02267408,false,
NCT02266862,false,
NCT02265926,false,
NCT02265887,false,
NCT02265588,false,
NCT02264509,false,
NCT02264457,false,
NCT02263521,false,
NCT02262260,false,
NCT02255370,false,
NCT02255214,false,
NCT02254525,false,
NCT02252731,false,
NCT02249195,false,
NCT02248298,false,
NCT02247648,false,
NCT02245295,false,
NCT02245061,false,
NCT02244515,false,
NCT02244359,false,
NCT02243852,false,
NCT02243787,false,
NCT02243267,false,
NCT02242422,false,
NCT02241200,false,
NCT02241122,false,
NCT02239640,false,
NCT02239237,false,
NCT02236702,false,
NCT02235974,false,
NCT02234817,false,
NCT02234505,false,
NCT02234193,false,
NCT02233738,false,
NCT02231151,false,
NCT02230462,false,
NCT02229643,false,
NCT02227381,false,
NCT02226315,false,
NCT02221713,false,
NCT02220959,false,
NCT02220400,false,
NCT02218632,false,
NCT02216604,false,
NCT02215694,false,
NCT02215278,false,
NCT02212821,false,
NCT02211599,false,
NCT02211066,false,
NCT02210962,false,
NCT02210819,false,
NCT02209467,false,
NCT02209077,false,
NCT02207543,false,
NCT02206698,false,
NCT02205892,false,
NCT02205385,false,
NCT02205164,false,
NCT02205047,false,
NCT02204267,false,
NCT02203344,false,
NCT02203227,false,
NCT02199587,false,
NCT02198079,false,
NCT02197689,false,
NCT02196753,false,
NCT02195947,false,
NCT02194478,false,
NCT02194842,false,
NCT02194803,false,
NCT02194387,false,
NCT02194088,false,
NCT02193750,false,
NCT02193659,false,
NCT02193516,false,
NCT02193503,false,
NCT02192944,false,
NCT02192333,false,
NCT02190890,false,
NCT02186210,false,
NCT02185118,false,
NCT02184403,false,
NCT02181621,false,
NCT02180646,false,
NCT02179645,false,
NCT02178514,false,
NCT02177916,false,
NCT02177227,false,
NCT02176941,false,
NCT02175654,false,
NCT02175459,false,
NCT02175407,false,
NCT02175264,false,
NCT02175251,false,
NCT02173197,false,
NCT02173509,false,
NCT02172937,false,
NCT02170480,false,
NCT02169297,false,
NCT02167152,false,
NCT02166801,false,
NCT02163720,false,
NCT02162147,false,
NCT02161692,false,
NCT02161536,false,
NCT02161211,false,
NCT02157155,false,
NCT02156882,false,
NCT02156479,false,
NCT02152280,false,
NCT02152020,false,
NCT02151890,false,
NCT02150668,false,
NCT02148913,false,
NCT02148159,false,
NCT02145416,false,
NCT02145000,false,
NCT02144974,false,
NCT02144740,false,
NCT02141958,false,
NCT02141412,false,
NCT02140528,false,
NCT02139995,false,
NCT02139475,false,
NCT02139098,false,
NCT02138032,false,
NCT02137356,false,
NCT02137317,false,
NCT02136901,false,
NCT02136732,false,
NCT02136459,false,
NCT02135367,false,
NCT02133768,false,
NCT02133378,false,
NCT02132819,false,
NCT02131493,false,
NCT02131376,false,
NCT02130011,false,
NCT02129946,false,
NCT02129933,false,
NCT02128087,false,
NCT02127255,false,
NCT02123342,false,
NCT02122640,false,
NCT02122068,false,
NCT02119637,false,
NCT02119455,false,
NCT02118558,false,
NCT02117427,false,
NCT02114684,false,
NCT02113761,false,
NCT02112981,false,
NCT02112682,false,
NCT02112643,false,
NCT02112292,false,
NCT02112071,false,
NCT02110251,false,
NCT02109835,false,
NCT02106858,false,
NCT02106806,false,
NCT02106637,false,
NCT02106390,false,
NCT02105480,false,
NCT02104778,false,
NCT02102763,false,
NCT02101489,false,
NCT02100059,false,
NCT02097342,false,
NCT02096835,false,
NCT02095899,false,
NCT02095392,false,
NCT02094937,false,
NCT02092623,false,
NCT02091427,false,
NCT02091323,false,
NCT02090647,false,
NCT02088060,false,
NCT02086851,false,
NCT02086123,false,
NCT02085993,false,
NCT02085668,false,
NCT02085421,false,
NCT02084446,false,
NCT02084238,false,
NCT02083549,false,
NCT02079129,false,
NCT02079805,false,
NCT02079701,false,
NCT02078700,false,
NCT02078622,false,
NCT02077491,false,
NCT02077322,false,
NCT02077218,false,
NCT02075528,false,
NCT02075190,false,
NCT02073604,false,
NCT02071524,false,
NCT02072564,false,
NCT02071576,false,
NCT02069470,false,
NCT02069249,false,
NCT02068833,false,
NCT02068729,false,
NCT02067780,false,
NCT02066649,false,
NCT02064335,false,
NCT02064309,false,
NCT02062476,false,
NCT02061956,false,
NCT02060032,false,
NCT02058914,false,
NCT02058602,false,
NCT02058238,false,
NCT02055794,false,
NCT02054910,false,
NCT02054611,false,
NCT02054585,false,
NCT02054364,false,
NCT02054273,false,
NCT02053857,false,
NCT02053597,false,
NCT02053337,false,
NCT02052479,false,
NCT02052414,false,
NCT02051842,false,
NCT02050724,false,
NCT02050594,false,
NCT02049892,false,
NCT02049788,false,
NCT02049372,false,
NCT02049008,false,
NCT02048865,false,
NCT02048605,false,
NCT02048280,false,
NCT02048072,false,
NCT02047942,false,
NCT02047136,false,
NCT02043938,false,
NCT02043067,false,
NCT02040285,false,
NCT02039154,false,
NCT02039063,false,
NCT02038582,false,
NCT02038530,false,
NCT02038491,false,
NCT02038348,false,
NCT02037516,false,
NCT02036801,false,
NCT02034032,false,
NCT02031068,false,
NCT02031042,false,
NCT02028507,false,
NCT02028364,false,
NCT02027987,false,
NCT02027519,false,
NCT02026986,false,
NCT02026427,false,
NCT02026310,false,
NCT02025595,false,
NCT02024945,false,
NCT02024620,false,
NCT02024230,false,
NCT02023177,false,
NCT02022800,false,
NCT02021149,false,
NCT02017028,false,
NCT02015208,false,
NCT02012712,false,
NCT02012621,false,
NCT02012205,false,
NCT02011672,false,
NCT02011607,false,
NCT02011139,false,
NCT02009553,false,
NCT02007850,false,
NCT02007408,false,
NCT02006992,false,
NCT02006212,false,
NCT02001779,false,
NCT02001155,false,
NCT01999855,false,
NCT01996891,false,
NCT01995227,false,
NCT01995097,false,
NCT01994434,false,
NCT01994317,false,
NCT01993173,false,
NCT01992523,false,
NCT01990716,false,
NCT01990495,false,
NCT01986959,false,
NCT01985815,false,
NCT01985282,false,
NCT01984138,false,
NCT01983865,false,
NCT01983150,false,
NCT01978951,false,
NCT01978717,false,
NCT01976260,false,
NCT01974193,false,
NCT01973686,false,
NCT01971463,false,
NCT01970774,false,
NCT01969097,false,
NCT01966978,false,
NCT01965132,false,
NCT01964963,false,
NCT01964794,false,
NCT01964768,false,
NCT01962584,false,
NCT01962311,false,
NCT01961804,false,
NCT01961752,false,
NCT01961310,false,
NCT01960803,false,
NCT01960205,false,
NCT01958125,false,
NCT01957917,false,
NCT01955343,false,
NCT01955330,false,
NCT01955174,false,
NCT01952652,false,
NCT01952392,false,
NCT01951937,false,
NCT01951456,false,
NCT01950793,false,
NCT01950416,false,
NCT01949714,false,
NCT01948336,false,
NCT01946451,false,
NCT01945762,false,
NCT01945203,false,
NCT01944943,false,
NCT01944566,false,
NCT01944449,false,
NCT01943370,false,
NCT01942759,false,
NCT01941524,false,
NCT01941004,false,
NCT01939327,false,
NCT01939171,false,
NCT01938339,false,
NCT01938040,false,
NCT01937936,false,
NCT01934972,false,
NCT01935856,false,
NCT01935687,false,
NCT01934101,false,
NCT01933425,false,
NCT01931969,false,
NCT01929720,false,
NCT01929421,false,
NCT01928784,false,
NCT01928550,false,
NCT01927783,false,
NCT01927588,false,
NCT01927523,false,
NCT01927471,false,
NCT01926704,false,
NCT01925755,false,
NCT01925742,false,
NCT01925508,false,
NCT01922895,false,
NCT01922570,false,
NCT01921959,false,
NCT01921764,false,
NCT01919853,false,
NCT01919567,false,
NCT01918436,false,
NCT01918358,false,
NCT01918072,false,
NCT01917409,false,
NCT01915628,false,
NCT01915563,false,
NCT01915446,false,
NCT01915056,false,
NCT01915017,false,
NCT01913834,false,
NCT01907932,false,
NCT01911793,false,
NCT01911234,false,
NCT01911117,false,
NCT01909492,false,
NCT01907178,false,
NCT01906775,false,
NCT01906359,false,
NCT01905852,false,
NCT01901991,false,
NCT01901718,false,
NCT01899625,false,
NCT01898559,false,
NCT01896648,false,
NCT01896635,false,
NCT01896544,false,
NCT01896076,false,
NCT01895530,false,
NCT01894659,false,
NCT01893853,false,
NCT01893749,false,
NCT01892566,false,
NCT01891955,false,
NCT01891903,false,
NCT01891058,false,
NCT01890044,false,
NCT01889940,false,
NCT01889901,false,
NCT01888172,false,
NCT01888068,false,
NCT01888042,false,
NCT01886989,false,
NCT01886729,false,
NCT01886066,false,
NCT01883401,false,
NCT01883310,false,
NCT01883297,false,
NCT01882270,false,
NCT01881698,false,
NCT01881360,false,
NCT01879969,false,
NCT01879566,false,
NCT01879163,false,
NCT01876836,false,
NCT01875133,false,
NCT01873105,false,
NCT01869400,false,
NCT01868763,false,
NCT01868698,false,
NCT01864590,false,
NCT01865344,false,
NCT01864863,false,
NCT01864616,false,
NCT01864408,false,
NCT01864122,false,
NCT01862237,false,
NCT01862055,false,
NCT01861951,false,
NCT01861509,false,
NCT01860742,false,
NCT01860716,false,
NCT01860014,false,
NCT01855646,false,
NCT01855542,false,
NCT01853735,false,
NCT01852734,false,
NCT01851798,false,
NCT01849731,false,
NCT01847495,false,
NCT01846169,false,
NCT01845519,false,
NCT01842997,false,
NCT01842763,false,
NCT01842412,false,
NCT01842386,false,
NCT01840176,false,
NCT01839344,false,
NCT01837745,false,
NCT01837173,false,
NCT01836926,false,
NCT01836575,false,
NCT01835327,false,
NCT01834807,false,
NCT01834755,false,
NCT01832948,false,
NCT01832883,false,
